dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
7;11;2021;13:50:00.000;7903.979004;7986.197266;7988.275391;13785.249;2619.597168;2408.728027;2761.369385;641.278809;551.991150;869.217896;342.878021;310.833679;364.146484;7789.694824;
7;11;2021;14:00:00.000;7919.796875;7998.681641;8001.009277;13808.964;2590.845703;2406.076416;2701.028564;632.963501;563.338989;867.321350;338.421814;310.329498;356.310303;7697.950684;
7;11;2021;14:10:00.000;7908.860840;7984.994141;7989.617188;13788.172;2543.722900;2382.595215;2689.523682;623.540100;550.311218;861.997925;332.820892;307.616669;355.274170;7615.841797;
7;11;2021;14:20:00.000;7922.589844;8002.742676;8008.828613;13817.449;2545.141846;2350.905518;2666.046631;627.338074;537.590454;867.155884;332.465149;302.759277;351.811554;7562.093750;
7;11;2021;14:30:00.000;7928.275879;8006.620117;8012.998047;13825.369;2531.017822;2339.788574;2692.507568;639.111572;549.631226;850.780640;330.905090;301.616394;354.175690;7563.313965;
7;11;2021;14:40:00.000;7936.595703;8018.474121;8014.992676;13838.184;2510.968018;2336.162109;2639.946289;622.409302;533.117310;856.296753;327.614807;300.254456;348.063568;7487.076172;
7;11;2021;14:50:00.000;7940.960938;8015.088379;8016.890137;13839.853;2490.681152;2343.943848;2651.969727;618.711914;545.897827;879.916931;324.840454;301.678741;350.233948;7486.594727;
7;11;2021;15:00:00.000;7923.808594;7999.176758;8010.087402;13816.840820;2534.998047;2325.666504;2596.203125;641.817505;547.335449;872.474854;331.592163;300.111053;343.695068;7456.867188;
7;11;2021;15:10:00.000;7910.342285;7988.700195;7995.270508;13794.440430;2498.858154;2264.176758;2533.767578;617.638794;525.177979;857.853455;327.032318;292.424469;336.368317;7296.802246;
7;11;2021;15:20:00.000;7892.751953;7971.449707;7980.538574;13765.809570;2485.940918;2255.602051;2551.361328;619.781799;503.651428;839.887878;326.287231;291.452362;338.384216;7292.904297;
7;11;2021;15:30:00.000;7897.556641;7973.594238;7980.357422;13769.730;2408.103516;2279.052246;2575.310059;593.172913;517.815308;838.641357;315.717529;294.650787;341.173676;7262.465332;
7;11;2021;15:40:00.000;7900.433594;7971.910645;7983.022949;13771.988;2399.393799;2285.530273;2569.480957;606.878906;515.072815;832.012573;314.904816;295.381714;340.076111;7254.405273;
7;11;2021;15:50:00.000;7911.426758;7985.259766;7995.331543;13793.147;2361.835205;2247.466309;2518.713135;606.070862;525.820618;805.684143;309.906067;290.565857;332.565552;7128.014648;
7;11;2021;16:00:00.000;7929.825684;8002.419434;8007.089844;13820.456;2379.554443;2238.262207;2529.460693;604.911072;517.140503;844.830872;311.310150;288.578491;334.816681;7147.277832;
7;11;2021;16:10:00.000;7941.899902;8010.167969;8024.107910;13841.714;2333.028809;2203.757324;2495.798584;597.368958;505.463989;839.818054;304.991028;283.785065;329.980865;7032.584961;
7;11;2021;16:20:00.000;7938.170898;8012.755859;8017.929199;13837.447;2332.977295;2179.702148;2528.342529;592.922302;503.313965;848.675049;304.999115;280.772430;334.450653;7041.021973;
7;11;2021;16:30:00.000;7976.436035;8050.229492;8041.456543;13894.766;2340.087891;2187.812012;2515.225098;598.001770;529.077454;875.589905;304.579742;281.186005;333.083954;7043.125000;
7;11;2021;16:40:00.000;7955.068359;8026.672363;8027.864746;13860.958;2305.357910;2159.103027;2484.204346;586.307190;520.378052;849.231506;300.871368;278.273529;329.003326;6948.665039;
7;11;2021;16:50:00.000;7959.733398;8027.040039;8033.426758;13867.085;2298.733887;2165.756836;2490.210449;605.339539;520.620056;849.182556;300.490326;279.109161;329.370270;6954.701172;
7;11;2021;17:00:00.000;7959.961914;8033.677246;8034.960449;13871.901;2308.901367;2179.210449;2499.770996;595.800415;498.884430;836.498596;301.441040;279.918823;330.053864;6987.882813;
7;11;2021;17:10:00.000;7961.660156;8025.377441;8043.633301;13873.083;2290.717285;2158.534912;2444.635742;573.656494;491.109406;801.995850;298.541534;277.525024;321.877411;6893.887695;
7;11;2021;17:20:00.000;7970.326172;8040.915039;8056.677246;13894.514;2316.194580;2148.289063;2457.004883;580.173462;482.026733;786.431458;301.612030;275.588531;322.369476;6921.488281;
7;11;2021;17:30:00.000;7993.712402;8071.619629;8077.246094;13937.547;2337.369873;2170.730713;2484.373535;590.732422;497.951538;802.642578;303.752045;277.821411;325.509155;6992.474121;
7;11;2021;17:40:00.000;7982.635254;8062.491699;8066.812500;13919.819;2365.906738;2233.990723;2535.538574;598.151611;493.983978;799.922180;307.919647;285.677338;331.938629;7135.436035;
7;11;2021;17:50:00.000;7968.816406;8045.128906;8055.307617;13895.119;2362.924805;2206.049316;2534.436768;571.453308;478.043030;782.871338;307.404572;282.567902;331.735962;7103.411133;
7;11;2021;18:00:00.000;7884.565430;7981.065918;7975.019043;13762.968750;2451.694092;2282.957275;2634.861816;631.941528;513.533386;827.673096;323.601044;295.323761;348.912384;7369.513184;
7;11;2021;18:10:00.000;7769.526855;7872.142578;7869.783203;13572.763;2574.786377;2337.002197;2680.040771;606.339966;483.548096;779.615051;343.059937;305.442474;357.563538;7591.829590;
7;11;2021;18:20:00.000;7714.419434;7821.407227;7831.934570;13489.699;2726.503174;2473.683838;2874.427979;696.902710;566.349792;891.483887;367.448364;326.795502;387.207001;8074.615234;
7;11;2021;18:30:00.000;7872.890625;7984.303711;7998.969238;13771.575;2798.167480;2561.251709;2968.628662;717.085266;595.868286;923.408386;369.739380;331.830994;391.836334;8328.047852;
7;11;2021;18:40:00.000;7868.061035;7972.888672;7986.746582;13755.053;2838.330078;2612.116211;3001.679688;690.032532;583.149414;922.080078;374.279816;338.334503;396.442047;8452.125977;
7;11;2021;18:50:00.000;7867.219727;7977.923340;7986.190918;13757.078;2857.051514;2620.981689;3050.650391;699.147278;581.306213;922.562927;376.962830;339.246887;402.468262;8528.683594;
7;11;2021;19:00:00.000;7871.474121;7984.229980;7991.358398;13766.111;2878.897949;2614.595459;3066.042480;709.574097;580.509338;924.373535;379.804443;338.251526;404.203583;8559.536133;
7;11;2021;19:10:00.000;7874.145020;7991.384766;7993.869629;13773.170;2892.652100;2631.066406;3067.578613;703.279175;577.365723;892.639038;381.276367;339.984283;403.390167;8591.297852;
7;11;2021;19:20:00.000;7872.210449;7982.964844;7992.788086;13766.518;2888.622314;2614.798096;3101.330811;675.291687;572.230530;887.508240;380.171967;338.302429;407.245911;8604.751953;
7;11;2021;19:30:00.000;7866.240723;7980.875977;7990.583496;13760.559;2904.323486;2660.099854;3121.026855;683.771423;553.246948;889.638794;382.709412;343.491364;409.880249;8685.450195;
7;11;2021;19:40:00.000;7889.809570;7999.466309;8006.867676;13794.314;2922.295410;2675.789307;3112.918213;679.975891;569.038208;894.770264;383.671722;344.967712;408.257385;8711.002930;
7;11;2021;19:50:00.000;7881.684082;7992.229980;8002.513672;13782.943;2928.839111;2676.744385;3126.560547;690.637878;572.343811;920.460571;385.139435;345.466919;410.920258;8732.143555;
7;11;2021;20:00:00.000;7882.474121;7995.058594;8006.323730;13787.162;2914.544678;2655.461670;3158.846924;685.310730;568.655090;902.133667;383.286224;342.786163;414.048767;8728.852539;
7;11;2021;20:10:00.000;7900.623535;8014.729492;8018.444824;13816.044;2899.201416;2695.580566;3157.396973;690.246521;582.175659;903.714111;380.632965;347.069580;413.329468;8752.178711;
7;11;2021;20:20:00.000;7873.114258;7989.679199;7996.262207;13772.865;2943.638672;2685.558350;3143.415283;675.284302;543.007202;891.735718;386.941956;346.018982;412.398651;8772.612305;
7;11;2021;20:30:00.000;7887.819824;7999.940430;8011.958496;13796.333;2965.447998;2681.708496;3153.719727;677.649902;553.123230;899.815308;388.976807;345.336761;413.053986;8800.876953;
7;11;2021;20:40:00.000;7903.582520;8013.758789;8029.903809;13823.813;2974.238525;2658.946045;3130.988281;683.657837;561.789124;893.537598;389.413544;342.133636;409.134155;8764.172852;
7;11;2021;20:50:00.000;7906.896484;8022.987793;8035.871582;13834.492;2939.105469;2636.454346;3126.263672;685.632446;571.084229;889.700134;384.997803;339.254181;408.130920;8701.823242;
7;11;2021;21:00:00.000;7924.286621;8036.067383;8053.566895;13862.340820;2949.620850;2622.553223;3106.741943;692.244385;588.957336;910.897034;385.561951;337.419098;405.580658;8678.916016;
7;11;2021;21:10:00.000;7777.153320;7873.927246;7899.022461;13594.654;2876.502197;2616.426270;3093.986328;619.187744;516.573792;830.999878;381.402252;341.481750;408.872528;8586.915039;
7;11;2021;21:20:00.000;7779.573242;7875.822754;7893.274902;13593.839;2873.811035;2586.531982;3048.257324;615.195801;524.571228;823.946655;380.873688;337.830414;403.426910;8508.599609;
7;11;2021;21:30:00.000;7777.770996;7880.109863;7891.923828;13594.540;2896.134766;2581.641357;3040.445313;620.180298;522.720093;830.089233;383.741699;337.004761;402.676270;8518.221680;
7;11;2021;21:40:00.000;7800.136719;7906.292480;7917.288086;13637.224;2889.836914;2520.081055;3037.144775;641.030518;512.592224;825.463257;382.363342;328.081543;400.796753;8447.062500;
7;11;2021;21:50:00.000;7806.953125;7909.323242;7924.380371;13647.118;2854.994141;2573.644531;3004.989502;648.951416;528.960510;832.089050;377.845245;334.737274;396.645905;8433.627930;
7;11;2021;22:00:00.000;7800.544922;7901.261719;7914.800293;13633.318;2817.275146;2562.525879;2973.783691;634.885071;538.549500;842.308228;372.920807;333.841400;393.497955;8353.584961;
7;11;2021;22:10:00.000;7815.086426;7918.056641;7927.931641;13659.074;2819.641602;2587.501953;2979.221436;639.487488;529.844421;857.683105;372.517853;335.915527;393.870789;8386.365234;
7;11;2021;22:20:00.000;7850.525391;7961.115723;7959.480469;13722.673;2802.363281;2529.183594;2940.623291;648.490295;534.242798;866.865051;368.873444;326.949646;387.910797;8272.169922;
7;11;2021;22:30:00.000;7802.759277;7902.293457;7912.958496;13634.330;2753.908691;2486.855469;2893.147461;625.227539;524.969299;826.966492;364.338287;323.827423;382.935944;8133.911621;
7;11;2021;22:40:00.000;7818.849609;7922.406250;7929.594727;13664.915;2739.126709;2445.058838;2856.642578;645.733154;526.366028;836.199524;362.192047;317.795898;377.913330;8040.828125;
7;11;2021;22:50:00.000;7839.861328;7940.862793;7952.666992;13701.111;2696.998047;2422.892334;2827.802734;652.189087;535.324158;853.373657;356.046387;314.471100;373.828552;7947.693359;
7;11;2021;23:00:00.000;7831.859375;7941.510254;7950.803711;13695.834;2670.323486;2398.502441;2821.035889;641.166199;538.169983;847.710022;352.729645;311.415955;372.783173;7889.861816;
7;11;2021;23:10:00.000;7841.432129;7937.558105;7953.565918;13700.724;2683.837891;2356.958008;2764.596436;643.580750;536.482849;840.760498;353.948730;306.360107;365.551453;7805.392578;
7;11;2021;23:20:00.000;7797.472656;7891.271973;7911.448730;13624.377;2586.445557;2302.885498;2691.519287;612.248657;506.476654;815.577759;342.766846;300.493744;357.594360;7580.850586;
7;11;2021;23:30:00.000;7811.394531;7912.651367;7925.363770;13652.864;2579.674316;2297.443115;2644.709717;636.975891;508.932068;809.214478;341.972534;298.988464;351.040741;7521.826660;
7;11;2021;23:40:00.000;7818.465820;7916.942383;7936.340332;13665.802;2576.446289;2220.302734;2626.774414;643.920776;518.431152;811.076843;341.322052;289.511047;348.298431;7423.522949;
7;11;2021;23:50:00.000;7839.195313;7940.692871;7948.305664;13698.437500;2526.083984;2184.938232;2586.097412;638.671143;518.377747;809.365295;334.032898;284.324554;342.795746;7297.120117;
8;11;2021;0:00:00.000;7851.639160;7953.926270;7958.444336;13719.189;2513.992676;2174.706787;2547.769775;651.565674;533.680664;848.345703;332.302063;282.893066;339.113373;7236.469238;
8;11;2021;0:10:00.000;7836.562500;7932.169434;7946.052246;13690.818;2469.801758;2105.048096;2483.865234;639.806396;504.171295;806.332153;326.995941;274.223785;330.264191;7058.715332;
8;11;2021;0:20:00.000;7832.406250;7928.515137;7935.439453;13680.268;2392.864990;2048.581055;2436.863770;635.129944;509.967957;803.228638;317.392731;267.493530;324.744843;6878.309570;
8;11;2021;0:30:00.000;7856.211914;7945.002930;7962.121094;13719.002930;2349.796631;2050.526611;2395.147949;630.801514;526.201050;802.368835;310.939758;267.526642;318.571777;6795.471191;
8;11;2021;0:40:00.000;7860.049805;7950.445801;7964.094238;13725.532;2354.508057;2014.664551;2351.983643;627.018433;507.658356;809.467346;311.139435;262.364563;313.554199;6721.156250;
8;11;2021;0:50:00.000;7874.132813;7963.516602;7973.808105;13746.862;2297.635498;2016.973755;2359.553223;622.083496;517.650879;815.568115;303.427887;262.460815;314.229065;6674.162598;
8;11;2021;1:00:00.000;7874.368164;7965.015137;7974.538086;13748.324;2262.171143;1994.255737;2312.297852;622.091370;491.764130;811.435791;299.009338;258.811737;308.363403;6568.724609;
8;11;2021;1:10:00.000;7865.343262;7953.543457;7973.199219;13735.738;2271.926270;1968.805908;2288.896240;622.674255;519.520447;803.738647;300.481659;256.876343;305.285645;6529.628418;
8;11;2021;1:20:00.000;7888.165039;7981.123047;7985.349121;13771.883;2242.633789;1961.496094;2259.399170;635.828796;528.171814;805.654175;296.495300;255.361771;301.416473;6463.528809;
8;11;2021;1:30:00.000;7884.986816;7973.780762;7990.613770;13768.859;2213.997314;1908.222900;2215.663818;634.077881;523.354431;805.888489;293.019012;248.981689;296.040558;6337.884277;
8;11;2021;1:40:00.000;7885.620117;7971.145996;7987.479980;13765.922;2188.241211;1918.228638;2212.904785;632.849365;530.393372;823.452087;289.756622;250.433289;296.526245;6319.375000;
8;11;2021;1:50:00.000;7903.199219;7992.104980;8006.721680;13799.286;2190.393555;1882.560303;2219.413818;638.843079;535.318909;805.259888;289.567932;245.637939;295.783661;6292.367676;
8;11;2021;2:00:00.000;7898.853516;7986.641602;7999.089355;13789.235;2140.238525;1893.288330;2197.158691;629.079956;531.837585;811.671997;283.303955;246.962250;293.678040;6230.685547;
8;11;2021;2:10:00.000;7893.556152;7969.748535;7992.051270;13772.386;2127.883057;1880.624390;2155.989990;625.494873;521.549988;796.101868;281.830688;245.555420;288.419250;6164.497070;
8;11;2021;2:20:00.000;7879.173340;7973.259277;7979.285645;13758.729;2109.251953;1855.328735;2159.951660;617.225952;520.732849;805.852417;279.768707;242.379135;289.762482;6124.532227;
8;11;2021;2:30:00.000;7884.334473;7972.688965;7986.653809;13765.654;2132.052734;1882.284546;2142.135498;619.799561;530.640137;788.264099;282.416779;245.940399;286.606720;6156.472656;
8;11;2021;2:40:00.000;7904.608887;7997.339844;8003.867188;13801.543;2101.796143;1841.247803;2113.390381;633.955139;522.637329;808.723145;278.532288;239.981049;283.523926;6056.434570;
8;11;2021;2:50:00.000;7903.236816;7999.402344;8003.182617;13801.543;2116.087402;1854.491699;2154.367188;639.884277;528.205505;814.096985;280.501160;241.697876;288.534668;6124.946289;
8;11;2021;3:00:00.000;7887.399902;7976.020996;7987.788574;13770.015;2077.264893;1817.645264;2097.219238;611.446716;510.289398;801.811218;275.342407;237.316772;281.855164;5992.129395;
8;11;2021;3:10:00.000;7895.485840;7983.549316;7998.620605;13785.273;2086.645508;1815.807373;2105.723145;598.340759;500.476837;806.334167;275.688965;236.537674;282.671143;6008.175781;
8;11;2021;3:20:00.000;7899.220215;7987.444336;7996.185547;13788.278320;2058.475098;1805.570557;2104.171143;591.653748;500.653992;801.995483;271.933533;235.196625;282.334290;5968.216797;
8;11;2021;3:30:00.000;7905.990723;7995.502930;8005.622070;13802.295;2082.273926;1785.410156;2073.759521;618.264832;509.192322;804.153870;275.501617;232.822174;278.589722;5941.443848;
8;11;2021;3:40:00.000;7909.424316;7996.789551;8008.844238;13806.909180;2052.144287;1820.362305;2076.006836;616.721008;526.546265;797.945313;271.695831;237.556931;278.437073;5948.513672;
8;11;2021;3:50:00.000;7910.478516;8000.232910;8008.612305;13809.361;2039.510132;1792.303345;2081.365479;605.909973;510.601013;782.446289;269.740234;233.548279;278.391541;5913.178711;
8;11;2021;4:00:00.000;7910.415039;8002.254395;8007.951172;13810.107;2051.715576;1782.676025;2074.197754;619.804504;506.428619;796.030457;271.700928;232.194321;278.165558;5908.589355;
8;11;2021;4:10:00.000;7908.118164;7999.400391;8003.924316;13804.807;2014.775513;1759.855347;2083.776123;616.792114;506.066681;807.786377;267.218658;229.529236;279.921753;5858.407227;
8;11;2021;4:20:00.000;7907.837402;8001.153320;8007.290527;13807.610;2043.562378;1764.157715;2071.907227;623.952759;489.777283;789.300171;270.933594;229.411591;277.589569;5879.626953;
8;11;2021;4:30:00.000;7932.399414;8019.488770;8024.257813;13842.173;1994.796631;1758.429688;2052.058594;607.178528;504.168121;797.978394;263.644806;228.708633;275.096649;5805.285156;
8;11;2021;4:40:00.000;7912.253418;8003.791504;8011.083008;13813.859;2002.386841;1773.000000;2077.455566;611.861877;506.957581;809.624512;265.399963;230.987808;279.017731;5852.842285;
8;11;2021;4:50:00.000;7920.627441;8006.609375;8014.129883;13822.083;1997.765381;1758.897339;2043.226318;609.394226;513.010376;804.280212;264.491455;229.439758;274.716522;5799.888672;
8;11;2021;5:00:00.000;7906.532715;7994.222656;8000.990723;13799.212;2017.374512;1773.648193;2043.941650;599.092346;523.016052;781.354797;266.954529;231.906860;274.221375;5834.964355;
8;11;2021;5:10:00.000;7900.039551;7992.182617;7994.268066;13790.391;2006.301147;1769.977783;2050.388184;601.049500;504.957275;775.920471;265.931824;230.940277;275.009460;5826.666992;
8;11;2021;5:20:00.000;7906.415527;7999.742676;7999.875488;13801.657;2002.626953;1745.410645;2039.960083;588.502136;496.647644;777.354980;264.824249;227.492554;273.660553;5787.997559;
8;11;2021;5:30:00.000;7893.463867;7993.851074;7991.323730;13785.840;2010.864380;1756.600830;2051.342285;603.206055;490.542480;767.670288;266.801727;228.791946;274.871826;5818.807617;
8;11;2021;5:40:00.000;7881.359375;7978.059570;7973.886230;13759.656250;1988.075806;1754.926880;2047.204224;578.113708;492.632813;763.289734;263.579071;229.141998;274.830627;5790.206543;
8;11;2021;5:50:00.000;7882.471191;7979.086914;7976.632813;13762.471;2004.368164;1800.071289;2062.012207;578.091858;480.240204;753.076050;265.534821;234.174789;276.071838;5866.452148;
8;11;2021;6:00:00.000;8011.664551;8092.398438;8085.565918;13965.338;1844.705444;1651.222534;1909.944214;507.806976;440.986542;704.429871;239.966888;212.044769;252.765686;5405.872559;
8;11;2021;6:10:00.000;8090.714844;8167.462402;8159.426758;14096.964;1840.261475;1640.079712;1896.367554;490.530823;411.185028;687.830811;236.663498;207.969864;248.339966;5376.708984;
8;11;2021;6:20:00.000;7956.700195;8023.990723;8034.145996;13864.360;1860.785645;1628.254395;1877.027466;447.613251;374.793304;589.806458;241.832092;209.280151;246.143707;5366.067383;
8;11;2021;6:30:00.000;7944.943848;8016.704590;8011.032715;13839.986;1872.857300;1684.228516;1905.279175;420.272278;360.658356;605.377930;242.941986;215.992813;250.921921;5462.364746;
8;11;2021;6:40:00.000;7938.032227;8007.290039;8001.321289;13824.944;1910.552368;1765.203247;1987.541748;430.868896;379.093597;610.193909;248.100357;226.670944;261.239227;5663.297363;
8;11;2021;6:50:00.000;7902.942871;7983.584961;7965.697266;13770.408;1957.288208;1794.633423;2045.729858;452.074310;377.457642;629.277222;255.614716;230.909775;270.184875;5797.651367;
8;11;2021;7:00:00.000;7889.907715;7965.785156;7954.698730;13746.210;2023.591431;1828.408447;2065.328369;447.562439;372.712524;617.641418;264.181549;235.513123;272.529358;5917.328125;
8;11;2021;7:10:00.000;7864.835938;7936.553711;7930.108398;13700.639;2059.970703;1920.340698;2109.717041;434.584442;394.519928;604.817383;269.265991;248.283112;278.356415;6090.028320;
8;11;2021;7:20:00.000;7839.450195;7911.957031;7909.516113;13659.838;2115.622803;1943.997192;2181.088867;442.248871;383.036530;607.344666;277.340698;251.782059;287.946899;6240.708984;
8;11;2021;7:30:00.000;7856.123047;7924.767578;7922.960938;13684.583;2152.944824;1984.375854;2251.518311;463.231354;395.924530;645.920471;282.003296;256.745422;297.347046;6388.838867;
8;11;2021;7:40:00.000;7814.291016;7881.202148;7884.885742;13613.271;2205.006836;2022.052734;2316.637695;486.358765;370.163757;643.825684;290.655762;262.277588;306.702179;6543.697266;
8;11;2021;7:50:00.000;7850.962402;7912.803711;7915.116211;13670.156250;2240.666748;2071.039307;2318.254883;467.312469;411.078888;651.334656;293.223053;268.280731;305.939362;6629.961426;
8;11;2021;8:00:00.000;7831.954590;7900.931152;7893.389160;13639.752930;2367.676025;2198.647949;2452.471436;496.505859;429.095795;684.318298;310.532471;284.962280;324.287445;7018.794922;
8;11;2021;8:10:00.000;7811.206543;7875.887207;7878.266602;13604.536;2468.018555;2244.938965;2558.161621;483.521637;417.444977;695.771606;323.644379;291.267914;338.284576;7271.119141;
8;11;2021;8:20:00.000;7785.383789;7853.168945;7847.655762;13558.817;2565.285645;2309.922119;2602.434326;482.853455;451.214722;674.845642;336.959198;301.100769;344.393677;7477.642090;
8;11;2021;8:30:00.000;7846.583984;7914.321777;7915.833984;13668.827;2678.372559;2382.203369;2676.093750;516.788086;448.820496;739.671875;349.211456;307.624573;352.418762;7736.669922;
8;11;2021;8:40:00.000;7814.299316;7888.582520;7880.966797;13615.117;2820.773682;2401.393311;2734.430176;540.932007;455.759552;757.083374;369.234100;311.273773;361.744629;7956.597168;
8;11;2021;8:50:00.000;7811.440918;7885.199707;7883.794434;13613.108;2930.318115;2461.373779;2810.060303;556.975830;456.052094;762.773621;383.533020;318.855377;371.065155;8201.752930;
8;11;2021;9:00:00.000;7803.667969;7877.583984;7879.379883;13601.671;2984.184326;2552.489258;2865.127441;570.933594;493.042572;770.003418;391.061035;331.391876;378.250885;8401.800781;
8;11;2021;9:10:00.000;7800.851563;7873.073242;7875.510742;13595.174;3072.570068;2648.389893;2931.659912;564.672852;505.683258;786.132141;402.227814;343.863159;387.118652;8652.619141;
8;11;2021;9:20:00.000;7774.765137;7842.875977;7844.564941;13544.763;3195.722412;2733.112793;3012.313721;558.124451;509.423401;813.066284;419.004547;355.868225;399.420959;8941.149414;
8;11;2021;9:30:00.000;7778.878418;7852.715820;7861.644043;13562.632;3265.669678;2751.321777;3090.022217;601.312073;541.670593;829.622070;428.613098;358.518860;408.688416;9107.012695;
8;11;2021;9:40:00.000;7777.003418;7847.935059;7855.545898;13555.283;3272.473877;2793.649414;3071.364014;604.316101;520.060608;825.569153;429.663269;363.502472;406.551270;9137.487305;
8;11;2021;9:50:00.000;7766.945313;7839.767090;7841.260742;13536.468;3240.722412;2797.259277;3112.421875;566.522400;500.746552;830.459839;425.429810;363.915894;412.583984;9150.403320;
8;11;2021;10:00:00.000;7746.824219;7824.006836;7815.269043;13500.727;3340.993164;2911.961670;3206.484131;580.955383;513.265869;870.432251;439.561707;379.394836;426.921967;9459.438477;
8;11;2021;10:10:00.000;7722.395508;7798.413574;7800.965820;13463.551;3442.431641;2945.497314;3229.453857;603.197205;529.488464;866.681885;454.366821;385.174164;430.463226;9617.383789;
8;11;2021;10:20:00.000;7730.208984;7815.666992;7811.709961;13484.224;3494.755859;2959.109619;3278.133789;620.730286;532.379272;866.557007;460.940186;386.114502;435.866547;9731.999023;
8;11;2021;10:30:00.000;7732.764160;7819.125488;7813.711914;13488.802;3532.593750;2977.319336;3358.379639;634.005554;534.453125;903.611877;465.913055;388.313416;446.884552;9868.291992;
8;11;2021;10:40:00.000;7733.604980;7813.300781;7818.622559;13488.783;3539.176025;3042.558105;3358.516846;631.500854;564.581604;886.814453;466.623871;397.464355;446.106720;9940.250977;
8;11;2021;10:50:00.000;7743.535645;7828.491699;7825.950195;13507.493;3554.915283;3041.156006;3416.708496;638.264893;552.766602;912.962463;468.210510;396.286346;453.686005;10012.779;
8;11;2021;11:00:00.000;7738.542480;7821.832520;7820.662109;13497.695;3573.449951;3048.189453;3386.301270;636.901917;555.918457;902.380737;470.888153;397.565521;449.948853;10007.940430;
8;11;2021;11:10:00.000;7854.931641;7953.916504;7945.057129;13712.973;3609.435059;3100.242432;3437.401855;678.869202;612.604370;960.486145;469.305542;398.779449;451.080688;10147.080;
8;11;2021;11:20:00.000;7861.554199;7957.136719;7955.674805;13724.715820;3678.242188;3059.181396;3448.147705;683.033997;616.329346;968.256653;477.672729;393.636963;452.062408;10185.571;
8;11;2021;11:30:00.000;7843.802734;7942.167480;7938.378906;13695.849;3692.576904;3127.099609;3487.582275;687.908630;624.003479;973.409790;480.635559;402.959534;457.997009;10307.258;
8;11;2021;11:40:00.000;7830.789063;7923.031250;7929.538086;13672.173;3739.503906;3171.408447;3513.141113;702.199646;635.484131;968.984802;487.620117;409.703552;461.460052;10424.054;
8;11;2021;11:50:00.000;7836.669922;7931.857422;7935.110840;13683.886;3786.271240;3213.309814;3570.639160;719.687927;653.017151;985.283386;493.539673;414.805054;468.653442;10570.220;
8;11;2021;12:00:00.000;7825.876465;7919.633789;7919.903320;13661.769;3791.591064;3200.586914;3625.919434;697.145020;670.794800;981.345459;494.383118;414.369507;476.170868;10618.098;
8;11;2021;12:10:00.000;7816.778809;7914.925293;7917.858887;13652.593750;3830.317139;3208.678955;3627.476563;718.176392;669.319092;972.412720;500.340668;415.624786;476.167938;10666.473;
8;11;2021;12:20:00.000;7818.089355;7918.839844;7918.889160;13656.198;3852.260010;3201.293701;3623.702148;745.599976;654.644531;975.558105;503.621643;414.149017;475.775452;10677.256;
8;11;2021;12:30:00.000;7827.939453;7919.555664;7920.840820;13663.452;3757.291260;3236.351563;3622.609619;711.779541;657.213867;1001.617493;490.331268;418.453339;476.432770;10616.252;
8;11;2021;12:40:00.000;7829.640625;7921.667480;7930.015137;13670.948;3731.664795;3236.549561;3563.187500;694.965820;670.435852;973.555969;486.673004;418.712097;467.783478;10531.402;
8;11;2021;12:50:00.000;7836.130859;7927.786133;7929.962891;13678.186;3714.825928;3256.600342;3573.109619;696.230591;666.075378;1002.870483;484.226318;420.796478;470.039246;10544.536;
8;11;2021;13:00:00.000;7826.165039;7913.914063;7926.400391;13662.352;3750.288086;3243.644287;3558.489502;727.946228;696.745178;984.715637;490.021637;420.726349;467.868622;10552.422;
8;11;2021;13:10:00.000;7820.317871;7907.226074;7923.136230;13653.194;3645.478271;3174.139648;3482.439453;692.211853;660.174133;931.160095;476.513794;411.677216;457.098755;10302.058;
8;11;2021;13:20:00.000;7819.697266;7912.593262;7917.160156;13652.520;3624.595703;3158.417480;3455.764404;704.362488;662.601013;931.124084;474.199249;409.521240;454.191406;10238.778320;
8;11;2021;13:30:00.000;7831.260254;7912.534668;7921.153320;13661.455;3577.138428;3139.473877;3483.535400;695.002991;664.664734;982.633972;467.361176;407.206970;459.006866;10200.147;
8;11;2021;13:40:00.000;7822.534668;7915.311035;7912.297852;13652.915;3561.580566;3125.021729;3472.439941;698.145630;648.332520;961.739746;466.011993;404.899445;457.527252;10159.042;
8;11;2021;13:50:00.000;7816.526367;7902.569824;7913.680664;13642.854;3606.433594;3138.914795;3475.887207;693.785156;650.876587;958.661804;471.879120;407.355713;457.742157;10221.235;
8;11;2021;14:00:00.000;7818.753906;7917.315430;7920.916504;13656.862;3608.618652;3096.761963;3465.582764;749.859680;642.640930;945.914795;473.352905;401.199158;455.683289;10170.964;
8;11;2021;14:10:00.000;7812.159180;7897.834961;7905.854004;13633.119;3592.674316;3116.326660;3436.000244;695.101563;649.315674;957.483887;470.365265;404.757629;453.303558;10145.001;
8;11;2021;14:20:00.000;7822.346191;7912.674805;7922.237793;13657.018;3592.602539;3071.275879;3482.755859;711.947998;627.873474;954.298462;470.141571;397.851776;457.857086;10146.635;
8;11;2021;14:30:00.000;7818.142578;7910.244141;7916.904297;13650.113;3670.164551;3121.439697;3485.925781;722.970886;654.629333;941.406006;480.398132;404.835663;458.177795;10277.530;
