Date;Time;Vlna;Vlnb;Vlnc;Vllavg;;kWa;;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
14;07;2018;00:20:00.000;7919.982422;7963.441406;8048.690430;13816.824219;1890.175293;1595.699341;1948.507202;533.146057;359.758057;556.989502;248.622894;205.866791;252.444641;5434.381836
14;07;2018;00:30:00.000;7919.187988;7959.243652;8041.499023;13809.794922;1876.593262;1590.567993;1959.515747;525.643860;359.788757;551.946838;246.757141;205.345703;253.797424;5426.676758
14;07;2018;00:40:00.000;7918.404785;7947.882324;8034.132813;13798.526367;1877.514893;1615.225464;1961.811401;513.284790;359.715790;542.367004;246.524216;208.669525;254.008423;5454.551758
14;07;2018;00:50:00.000;7922.239746;7967.218262;8047.338379;13819.514648;1884.138184;1595.265015;1970.350220;536.092896;351.198242;557.901489;247.972733;205.497879;255.144196;5449.753418
14;07;2018;01:00:00.000;7906.963379;7950.525391;8029.409668;13790.707031;1868.006836;1591.419434;1951.645508;505.876282;337.716248;535.720703;245.483124;205.103531;252.737015;5411.071777
14;07;2018;01:10:00.000;7941.962402;7984.240234;8061.148926;13848.681641;1846.180664;1582.695801;1955.214233;503.539398;340.226776;537.651550;241.735931;203.282822;252.262451;5384.090332
14;07;2018;01:20:00.000;7963.034668;8001.859863;8083.337891;13883.784180;1784.702881;1500.860718;1860.588501;501.777527;306.058502;487.429871;233.670135;192.029358;238.740112;5146.152344
14;07;2018;01:30:00.000;8039.196289;8069.129883;8156.860840;14008.990234;1721.233887;1474.602783;1779.502441;492.152924;318.694305;450.413574;223.668869;187.647522;226.003571;4975.339355
14;07;2018;01:40:00.000;8069.257813;8099.871582;8174.115723;14054.007813;1726.950439;1473.579346;1810.541626;499.075165;335.129517;462.313507;223.832169;187.292343;229.608307;5011.071289
14;07;2018;01:50:00.000;8085.767578;8118.273926;8192.137695;14084.517578;1732.408081;1450.839600;1831.124756;510.973633;316.658783;495.363678;224.505203;183.720901;232.605331;5014.372559
14;07;2018;02:00:00.000;8072.385742;8102.819336;8179.545898;14060.591797;1776.260742;1497.664307;1852.417969;510.308655;342.863342;494.343994;230.046097;190.423416;235.509583;5126.342773
14;07;2018;02:10:00.000;8035.472168;8075.103027;8145.662109;14003.702148;1836.935669;1501.946777;1858.003906;524.738892;327.059052;480.892456;238.797272;191.224274;236.744324;5196.886719
14;07;2018;02:20:00.000;8001.155273;8037.045410;8107.016113;13939.612305;1840.038452;1562.528320;1899.930420;515.873474;315.165253;485.563293;239.923431;199.219788;242.990448;5302.497070
14;07;2018;02:30:00.000;7981.978027;8014.459961;8096.425781;13909.373047;1907.922729;1627.377686;1920.615234;530.929138;325.858551;479.102875;249.203201;207.986877;245.649857;5455.915527
14;07;2018;02:40:00.000;7972.361328;8006.331055;8083.540527;13891.657227;1930.508911;1644.162231;1985.919434;521.302551;326.794159;507.650482;251.952988;210.307053;254.722198;5560.590332
14;07;2018;02:50:00.000;7916.076172;7958.529297;8040.125000;13806.475586;2020.055786;1715.858154;2062.839111;529.769348;328.860718;493.655365;264.926697;220.485718;264.973633;5798.752930
14;07;2018;03:00:00.000;7905.574219;7945.023926;8024.635742;13783.653320;2032.449463;1735.018921;2137.724365;515.610535;358.721497;504.356110;266.404938;223.974014;274.904968;5905.192871
14;07;2018;03:10:00.000;7864.407715;7908.673340;7988.821777;13718.182617;2128.774170;1757.416748;2154.546387;536.750000;353.033783;499.949097;280.336578;227.631866;278.110229;6040.736816
14;07;2018;03:20:00.000;7808.425293;7840.306152;7933.980469;13614.729492;2185.897217;1820.397339;2232.387207;532.072205;364.337555;495.402954;289.272583;237.744919;289.441895;6238.681641
14;07;2018;03:30:00.000;7814.232422;7852.106934;7933.279297;13624.460938;2252.416260;1888.543091;2293.526367;541.891418;374.737518;517.180908;297.678558;246.196167;297.614807;6434.485840
14;07;2018;03:40:00.000;7783.369141;7815.833008;7898.058594;13565.349609;2279.568359;1969.820679;2396.323486;530.740662;356.720123;558.366943;301.955322;257.122040;312.736298;6645.712402
14;07;2018;03:50:00.000;7786.995117;7817.955078;7909.631836;13575.330078;2367.218018;2051.869873;2400.892822;551.290222;408.159973;557.536194;313.388062;268.605408;312.934052;6819.980957
14;07;2018;04:00:00.000;7744.804688;7777.139648;7872.261719;13505.742188;2460.625732;2042.667603;2482.646484;565.529663;387.097015;557.200378;327.276489;268.380676;324.590057;6985.939941
14;07;2018;04:10:00.000;7900.012695;7931.288574;8027.509766;13773.921875;2594.453613;2151.061523;2567.267090;629.928467;439.624268;630.808350;339.399963;277.892670;330.753113;7312.782715
14;07;2018;04:20:00.000;7860.588379;7891.824219;7997.615723;13711.063477;2712.530273;2172.590088;2636.836182;650.072693;434.680206;620.173218;356.316925;281.810638;340.155701;7521.956543
14;07;2018;04:30:00.000;7832.138184;7872.195801;7974.107422;13669.691406;2775.058350;2225.883301;2672.779297;648.341187;442.079803;622.438110;365.364532;289.385162;345.666351;7673.721191
14;07;2018;04:40:00.000;7816.434082;7852.796387;7955.256348;13638.531250;2791.778564;2310.050293;2736.002930;629.642639;458.023621;632.287720;367.700165;300.987518;354.547516;7837.832031
14;07;2018;04:50:00.000;8035.420410;8057.754883;8168.223145;14006.225586;2912.479248;2379.181885;2814.813965;783.328735;540.963257;770.575134;376.935638;303.961517;358.951599;8106.475098
14;07;2018;05:00:00.000;8057.587402;8071.322266;8182.771484;14035.244141;2927.333740;2438.526855;2847.112061;772.980469;569.110046;791.626526;377.409973;311.363281;362.795776;8212.971680
14;07;2018;05:10:00.000;8076.882813;8095.414063;8209.547852;14075.707031;2987.937744;2443.782471;2900.060791;822.663025;596.881897;804.230347;385.383606;311.874115;368.331482;8331.781250
14;07;2018;05:20:00.000;8067.911133;8094.519531;8193.687500;14060.822266;2943.477539;2382.668213;2919.572266;779.332581;545.185364;785.350769;379.121094;303.175476;370.731720;8245.717773
14;07;2018;05:30:00.000;8034.785156;8058.550781;8163.357910;14003.386719;3014.090820;2432.057617;2965.044189;768.790466;545.406677;788.939575;388.887482;310.492157;377.577393;8411.192383
14;07;2018;05:40:00.000;8066.035645;8089.778809;8191.534668;14055.753906;3068.940186;2455.622314;2988.194824;829.853821;581.607605;788.309326;395.854279;313.108795;378.978851;8512.757813
14;07;2018;05:50:00.000;8081.678711;8113.408691;8213.040039;14090.838867;3077.078369;2480.152100;2974.333008;855.456604;583.221069;822.894714;396.857819;315.202057;377.481750;8531.563477
14;07;2018;06:00:00.000;8046.694824;8074.469238;8175.534668;14026.522461;3116.095947;2524.391602;3033.102539;839.393066;588.281738;824.642151;402.619019;322.179749;386.105927;8673.590820
14;07;2018;06:10:00.000;8054.979004;8077.172852;8182.979004;14037.170898;3144.071533;2569.975342;3042.625000;833.408447;608.295959;828.023010;405.411713;328.087646;386.986877;8756.671875
14;07;2018;06:20:00.000;8043.217773;8063.825684;8168.526367;14014.329102;3130.511475;2554.961182;3066.278076;834.642151;601.731079;848.043579;404.421387;326.636719;391.032806;8751.750977
14;07;2018;06:30:00.000;8028.880371;8064.494629;8168.666504;14006.475586;3205.837402;2541.314941;3093.186768;859.699219;591.695374;826.835144;414.934723;324.689301;393.586090;8840.338867
14;07;2018;06:40:00.000;8029.883301;8064.008301;8165.071777;14004.721680;3183.297852;2574.228271;3056.213379;846.472351;607.945984;846.659241;411.795715;329.118164;390.019836;8813.739258
14;07;2018;06:50:00.000;8030.041992;8059.073242;8167.792969;14003.568359;3228.379395;2635.193848;3140.369629;873.494324;616.571228;866.656189;417.992432;336.878387;400.382050;9003.942383
14;07;2018;07:00:00.000;8024.323730;8052.273926;8161.714844;13992.818359;3265.615723;2657.075195;3149.585449;871.273010;614.046021;877.192932;422.704956;339.759888;402.068695;9072.276367
14;07;2018;07:10:00.000;8051.395508;8077.382324;8186.755371;14037.435547;3217.979004;2648.371094;3168.307129;899.971619;632.611511;891.003174;416.508575;338.184021;403.480927;9034.657227
14;07;2018;07:20:00.000;8026.300781;8052.468262;8162.457031;13994.508789;3234.838623;2618.866943;3165.598145;909.050293;617.660461;883.375488;420.128632;335.243225;404.104553;9019.303711
14;07;2018;07:30:00.000;8050.667480;8076.032227;8191.033691;14038.661133;3261.905273;2606.437012;3127.377686;921.397949;617.334656;896.477417;422.476074;332.779755;398.690369;8995.719727
14;07;2018;07:40:00.000;8053.480957;8083.383789;8191.482422;14044.812500;3223.349609;2613.072266;3131.443848;918.288330;620.967102;903.225281;417.628662;333.371246;399.367004;8967.865234
14;07;2018;07:50:00.000;8036.038086;8063.903320;8166.601563;14009.136719;3181.304199;2623.440674;3130.386230;889.799988;614.546021;905.217712;412.592865;335.231567;400.493103;8935.130859
14;07;2018;08:00:00.000;8039.699219;8066.100586;8174.180176;14016.893555;3153.980957;2583.357422;3041.279541;874.199768;606.391602;893.449341;408.596802;330.082642;389.320679;8778.618164
14;07;2018;08:10:00.000;8029.603027;8053.343750;8158.519531;13994.684570;3132.246582;2584.267090;3052.802246;863.747314;605.068481;874.742004;406.156342;330.669342;390.772034;8769.316406
14;07;2018;08:20:00.000;8051.101563;8074.799316;8184.027344;14034.194336;3120.802002;2561.041504;3016.995605;868.924133;615.602661;901.940125;403.913239;327.310822;386.292786;8698.838867
14;07;2018;08:30:00.000;8036.576172;8063.801758;8177.964355;14015.964844;3180.440674;2549.351074;3018.080811;904.373474;604.144592;886.625427;412.835083;326.006744;386.107361;8747.872070
14;07;2018;08:40:00.000;8044.512207;8066.736328;8180.262207;14023.588867;3093.642578;2528.965332;2984.434814;865.780640;618.105103;880.026245;400.786896;323.855591;381.863281;8607.042969
14;07;2018;08:50:00.000;8003.203125;8035.117676;8139.071289;13957.701172;3157.133789;2545.053467;3060.797607;894.930786;607.364197;888.127625;411.356598;326.745239;393.055786;8762.984375
14;07;2018;09:00:00.000;8014.651855;8038.674805;8147.536621;13971.270508;3112.437988;2560.631104;3057.791504;882.502563;596.132874;898.846436;404.991333;328.178833;392.626038;8730.861328
14;07;2018;09:10:00.000;8003.971191;8030.656250;8140.801270;13956.600586;3168.962646;2582.929199;3047.928223;902.829224;594.925354;878.460510;412.944458;331.132080;391.053284;8799.820313
14;07;2018;09:20:00.000;8010.417969;8038.319824;8142.077148;13965.484375;3130.937744;2527.076904;3055.390625;887.757446;595.157898;890.540771;407.579803;324.068970;392.286957;8713.405273
14;07;2018;09:30:00.000;8005.842773;8033.019531;8146.573242;13962.367188;3169.376709;2559.552002;3044.017090;886.611206;611.513000;895.681152;412.337158;328.638489;390.909607;8772.945313
14;07;2018;09:40:00.000;8032.341797;8058.654785;8169.887207;14005.963867;3167.420166;2564.624512;3051.982910;929.943787;628.417053;927.239990;412.207489;328.671997;391.754578;8784.027344
14;07;2018;09:50:00.000;8026.374512;8057.334473;8154.464355;13992.873047;3178.057373;2573.789307;3075.642090;931.045654;631.031067;930.220886;413.797333;329.900970;395.342834;8827.489258
14;07;2018;10:00:00.000;8037.943848;8064.759766;8161.401855;14007.851563;3162.090088;2565.770752;3092.660156;916.305542;639.409607;932.870667;410.781250;328.866058;397.094849;8820.520508
14;07;2018;10:10:00.000;8038.989746;8068.971680;8164.999512;14012.982422;3127.593506;2615.720215;3098.071533;913.860168;634.567688;946.699829;406.523468;334.587921;398.045959;8841.385742
14;07;2018;10:20:00.000;8054.669434;8086.441406;8181.229980;14041.475586;3159.960205;2612.245605;3135.340332;923.194580;655.767578;956.759460;409.921783;334.060455;401.933990;8907.545898
14;07;2018;10:30:00.000;8043.896484;8076.255371;8176.561523;14026.644531;3182.803955;2581.511230;3095.817383;915.132446;639.580322;940.656799;412.875092;330.332245;396.988007;8860.132813
14;07;2018;10:40:00.000;8012.289551;8049.555176;8151.608887;13978.583984;3168.840820;2590.335693;3054.138184;898.637268;619.669373;907.360535;412.252533;331.913879;392.179474;8813.315430
14;07;2018;10:50:00.000;8041.726074;8068.455078;8168.966309;14016.531250;3197.686279;2636.511230;3099.218750;912.107910;671.351746;952.479431;414.674622;338.160767;398.184723;8933.416992
14;07;2018;11:00:00.000;8036.051758;8066.994629;8164.947266;14010.105469;3132.279541;2631.008789;3120.659424;893.461609;661.445313;964.820801;406.510376;337.276611;401.317963;8883.947266
14;07;2018;11:10:00.000;8062.354492;8100.510742;8189.626953;14058.862305;3140.205566;2561.368408;3037.255859;934.396790;644.862915;956.220398;407.608917;327.054932;390.132263;8738.830078
14;07;2018;11:20:00.000;8073.781738;8109.205078;8200.466797;14076.733398;3135.571045;2580.467041;3044.044922;902.675171;671.398926;962.957520;405.374695;329.784668;390.620453;8760.083008
14;07;2018;11:30:00.000;8074.166504;8106.413086;8199.348633;14074.712891;3089.989746;2576.041260;3065.828369;905.560364;657.248108;973.846619;400.051178;328.934082;393.581635;8731.859375
14;07;2018;11:40:00.000;8054.328613;8081.375488;8181.511230;14038.517578;3089.899902;2585.463623;3023.440430;880.928650;660.881348;925.428711;400.192566;331.200195;387.787872;8698.803711
14;07;2018;11:50:00.000;8064.412109;8101.644531;8191.164063;14061.618164;3070.816650;2529.274658;2966.336426;912.169495;646.559509;919.190430;398.494781;323.226257;380.454865;8566.427734
14;07;2018;12:00:00.000;8075.446289;8104.332031;8206.064453;14078.106445;3032.819580;2521.208740;2946.334717;902.744873;640.187805;940.552917;393.168945;321.946777;378.288391;8500.363281
14;07;2018;12:10:00.000;8093.208008;8132.701660;8221.481445;14113.674805;3057.468750;2507.445557;2928.654053;916.669189;659.588867;932.261292;395.646240;319.778412;375.199219;8493.568359
14;07;2018;12:20:00.000;8129.744141;8168.758301;8258.023438;14176.683594;3054.111572;2489.068604;2945.377197;946.944824;662.005127;938.243164;394.599365;316.278107;375.714020;8488.556641
14;07;2018;12:30:00.000;8020.932129;8058.285645;8138.585449;13981.114258;3001.574707;2461.955811;2926.160889;853.519897;607.453918;884.971436;390.381104;315.686798;377.004303;8389.691406
14;07;2018;12:40:00.000;8035.477539;8066.976074;8154.939453;14003.976563;2957.501709;2461.589844;2854.633545;859.676270;603.754089;858.584839;384.653900;315.227325;366.996948;8273.725586
14;07;2018;12:50:00.000;8034.540039;8067.763672;8149.645996;14000.783203;2974.645020;2471.060059;2888.481445;856.619446;584.946960;839.073059;386.685089;315.872253;370.613953;8334.186523
14;07;2018;13:00:00.000;8047.909180;8080.880371;8169.137207;14027.265625;2974.170410;2428.809082;2906.125244;852.086304;568.741211;834.292175;385.921570;309.877197;371.711945;8309.104492
14;07;2018;13:10:00.000;8085.019043;8127.660645;8204.742188;14096.149414;3023.222168;2458.880859;2985.457275;871.281128;573.527954;845.580383;390.824158;311.906525;379.940796;8467.559570
14;07;2018;13:20:00.000;7999.254395;8043.579102;8125.885742;13952.474609;3072.104980;2515.545898;3028.554443;850.189819;559.296753;802.465149;400.352936;321.724792;387.538422;8616.206055
14;07;2018;13:30:00.000;7902.605469;7955.498535;8034.232910;13792.805664;3141.036621;2567.134277;3154.800781;828.136780;546.870972;850.700500;413.081207;331.395508;408.774963;8862.971680
14;07;2018;13:40:00.000;7798.611816;7846.952637;7936.103516;13613.284180;3222.943604;2628.100830;3294.055420;804.084717;538.178894;824.776428;428.161865;343.507568;430.166138;9145.100586
14;07;2018;13:50:00.000;7894.447754;7934.495605;8040.499512;13779.279297;3362.140869;2714.509277;3423.985596;833.009644;542.852905;856.917603;441.130707;350.689728;441.444824;9500.635742
14;07;2018;14:00:00.000;7894.792480;7931.044434;8041.216797;13777.833984;3302.646729;2688.139404;3400.498047;814.535278;526.908569;832.037781;433.393127;347.324402;437.996887;9391.284180
14;07;2018;14:10:00.000;7892.577148;7935.375000;8040.347168;13778.520508;3286.101074;2715.228760;3420.717285;786.209656;504.403900;811.793091;430.743927;350.053894;439.996643;9422.046875
14;07;2018;14:20:00.000;7921.566895;7954.454590;8075.939453;13826.730469;3328.733154;2710.163574;3437.455811;800.034668;515.816162;832.967224;434.917908;348.936005;440.762177;9476.352539
14;07;2018;14:30:00.000;7950.087891;7984.582031;8103.676270;13876.623047;3282.832275;2713.169434;3465.807861;804.772095;513.235168;851.119141;427.948273;347.929291;443.202881;9461.809570
14;07;2018;14:40:00.000;7908.504395;7944.106934;8064.878418;13806.820313;3281.265137;2678.485596;3407.142090;775.401978;484.921112;795.212524;429.149109;344.800323;436.719482;9366.892578
14;07;2018;14:50:00.000;7921.075684;7952.596680;8075.238281;13824.988281;3250.558350;2681.324951;3374.845947;756.502319;492.744019;775.927307;424.168884;344.942566;431.788147;9306.729492
14;07;2018;15:00:00.000;7953.005859;7979.765625;8109.874512;13879.097656;3219.186768;2674.804199;3387.958252;777.894531;498.090424;791.666687;419.319672;343.097412;432.028992;9281.949219
14;07;2018;15:10:00.000;7966.918457;7996.174805;8122.220703;13903.723633;3203.636230;2635.997314;3305.425781;757.594482;482.566650;763.573608;416.189056;337.369049;420.769409;9145.059570
14;07;2018;15:20:00.000;7954.670410;7982.927734;8102.159668;13877.435547;3217.744873;2605.133301;3299.647217;765.164856;481.229889;759.222717;418.687592;334.069122;420.968353;9122.524414
14;07;2018;15:30:00.000;7983.167480;8015.440430;8137.571777;13933.126953;3191.561523;2602.982666;3305.576660;783.662781;514.358948;778.209778;414.553162;333.183960;420.379242;9100.121094
14;07;2018;15:40:00.000;8020.566406;8044.993652;8169.617188;13990.292969;3183.992432;2590.449219;3311.562012;777.590881;532.215637;817.408691;411.518280;330.910034;420.500000;9086.003906
14;07;2018;15:50:00.000;8051.260254;8078.218750;8201.324219;14045.530273;3170.030518;2618.406006;3286.153320;800.883423;541.666077;810.001282;409.012390;333.149841;415.761841;9074.589844
14;07;2018;16:00:00.000;8072.239746;8108.229004;8221.268555;14086.516602;3150.757080;2591.445557;3252.050537;817.863464;539.757935;793.117981;406.119843;328.702087;410.272095;8994.252930
14;07;2018;16:10:00.000;8100.756836;8130.450684;8243.969727;14128.957031;3088.439941;2587.133057;3241.062988;804.644165;547.459839;808.443848;396.898865;327.425629;408.202148;8916.636719
14;07;2018;16:20:00.000;8087.832031;8118.950195;8235.582031;14110.029297;3075.440674;2578.460693;3190.813477;799.911682;521.751587;785.762573;395.757599;326.194885;402.111023;8844.714844
14;07;2018;16:30:00.000;8115.838867;8157.554688;8266.578125;14166.351563;3089.741455;2558.856934;3223.974854;805.880859;544.210205;819.991333;396.277008;322.910828;405.511536;8872.574219
14;07;2018;16:40:00.000;8054.583496;8088.199707;8199.511719;14052.295898;3027.645020;2530.679932;3171.851563;755.091431;517.218933;779.739319;390.175140;321.501770;401.316376;8730.176758
14;07;2018;16:50:00.000;8030.680176;8065.273926;8179.662109;14013.862305;3011.922119;2506.392822;3152.966309;778.879822;505.788086;760.154358;389.995392;319.126556;399.389191;8671.280273
14;07;2018;17:00:00.000;8022.505859;8055.142090;8172.099121;13998.925781;3002.553955;2491.795898;3120.135742;763.705505;514.210083;751.284485;388.789825;317.925598;395.601166;8614.485352
14;07;2018;17:10:00.000;8040.713379;8064.961914;8182.765137;14021.351563;2967.544189;2481.674805;3094.089844;762.991028;510.141022;750.283386;383.574066;316.091125;391.830627;8543.308594
14;07;2018;17:20:00.000;8056.559082;8087.510254;8198.479492;14052.623047;2929.984375;2434.077637;3082.700195;764.693909;501.499207;771.852844;378.285583;309.203217;390.235962;8446.762695
14;07;2018;17:30:00.000;7942.789063;7976.056641;8109.217773;13871.072266;2890.012451;2348.142822;2986.976807;705.708923;450.196716;689.435547;376.858063;301.573120;380.566254;8225.132813
14;07;2018;17:40:00.000;7890.619141;7918.219727;8051.318359;13774.183594;2861.211182;2307.759277;2941.457275;678.099304;427.170349;656.450378;374.834229;298.137177;376.761902;8110.427734
14;07;2018;17:50:00.000;7955.656250;7988.512207;8114.036621;13888.570313;2829.320801;2281.607422;2944.514160;709.224243;430.504150;695.646729;368.756622;292.379181;375.221832;8055.442871
14;07;2018;18:00:00.000;7976.887695;8001.682129;8130.762695;13918.172852;2765.293213;2269.784424;2891.454346;696.031494;455.373352;710.997986;359.506226;290.945679;368.451019;7926.532227
14;07;2018;18:10:00.000;7989.895020;8015.494629;8138.272949;13938.115234;2739.754883;2255.123047;2822.433350;697.611511;465.123535;701.206970;355.720154;288.748413;359.447510;7817.311523
14;07;2018;18:20:00.000;8012.677734;8040.543945;8166.121582;13981.834961;2709.522949;2199.960449;2816.187012;707.407166;455.427032;709.612366;351.278503;280.831238;357.660797;7725.670410
14;07;2018;18:30:00.000;8007.088867;8039.353516;8158.937012;13973.835938;2686.740967;2172.332275;2787.412354;715.354492;451.089813;727.748047;348.892517;277.297668;354.941193;7646.485840
14;07;2018;18:40:00.000;8038.593750;8068.039551;8188.758301;14025.878906;2664.793945;2192.285889;2729.251709;724.670349;479.049286;724.851624;345.115936;279.376343;346.683014;7586.331543
14;07;2018;18:50:00.000;8083.092773;8107.478027;8218.860352;14091.785156;2611.312988;2159.892334;2710.579102;724.700134;484.885040;753.106812;336.781494;274.224915;343.984161;7481.784668
14;07;2018;19:00:00.000;8092.172852;8120.012695;8232.029297;14111.909180;2589.263916;2136.347168;2646.598145;726.444946;500.098297;740.741028;333.785370;271.343750;335.522980;7372.209473
14;07;2018;19:10:00.000;7842.159180;7879.456055;7988.297852;13688.027344;2451.838867;2035.929443;2506.962158;598.268005;397.562927;613.429016;323.122833;264.327454;324.559204;6994.730469
14;07;2018;19:20:00.000;7838.525879;7882.162598;7985.481445;13685.921875;2433.429443;2030.167358;2491.743164;606.024963;413.927002;620.797607;321.150970;263.868469;322.934204;6955.340332
14;07;2018;19:30:00.000;7849.061035;7891.051758;7998.625488;13704.749023;2404.520020;1999.402344;2493.316162;605.553772;408.242950;636.067566;317.079224;259.559021;322.964813;6897.238770
14;07;2018;19:40:00.000;7856.442383;7902.674805;8006.312500;13720.208984;2388.795654;1976.871216;2440.926025;621.807434;410.042694;629.161011;315.266205;256.380249;316.054932;6806.593262
14;07;2018;19:50:00.000;7857.834473;7897.299805;8001.942871;13715.423828;2371.121338;1970.811646;2419.681641;610.922668;418.634552;636.843323;312.643860;255.959106;313.814117;6761.614746
14;07;2018;20:00:00.000;7880.199219;7927.731934;8024.598633;13759.010742;2318.479980;1919.478638;2395.613525;617.819092;416.321747;651.787598;305.487488;248.571304;310.463379;6633.572266
14;07;2018;20:10:00.000;7881.840820;7926.288574;8021.709473;13757.505859;2257.852783;1907.517090;2360.252930;590.339417;417.369354;637.494629;297.067230;247.122345;305.800568;6525.622559
14;07;2018;20:20:00.000;7902.200195;7948.856445;8037.772949;13791.583984;2252.054199;1865.178345;2323.967529;608.566589;399.029327;645.638611;296.128235;240.705734;301.046631;6441.200195
14;07;2018;20:30:00.000;7908.335449;7952.038086;8047.068359;13802.364258;2219.766602;1855.640015;2296.734131;610.019653;408.850342;633.809998;291.963562;239.663422;297.038757;6372.140625
14;07;2018;20:40:00.000;7932.484375;7972.886719;8070.363770;13841.815430;2212.732910;1840.838989;2280.924805;612.500244;419.185608;628.497620;290.259369;237.474136;294.069855;6334.496582
14;07;2018;20:50:00.000;7940.749512;7988.169434;8077.381348;13859.475586;2186.569580;1831.583252;2260.301758;620.587952;412.533508;650.745239;287.062561;235.700577;292.074860;6278.454590
14;07;2018;21:00:00.000;7939.458984;7987.383789;8072.763672;13855.634766;2164.854248;1819.110107;2264.000732;615.919556;413.292480;646.527039;284.290771;234.197708;292.488068;6247.964844
14;07;2018;21:10:00.000;7949.410645;8002.524414;8080.798340;13874.790039;2137.872803;1806.929932;2243.833984;613.294434;415.035065;642.371460;280.535797;232.293198;289.628448;6188.637207
14;07;2018;21:20:00.000;7992.546875;8048.360352;8131.276855;13955.302734;2144.522949;1786.434082;2246.182373;649.353394;428.850983;653.518250;281.085449;228.873093;288.492371;6177.139160
14;07;2018;21:30:00.000;7999.845215;8052.352539;8130.616211;13961.438477;2116.829346;1767.334595;2252.392090;638.116333;423.820923;669.812866;277.130310;226.300003;289.765289;6136.555664
14;07;2018;21:40:00.000;7993.041504;8048.458984;8130.170898;13955.010742;2090.989014;1745.107178;2214.498535;628.100159;422.354706;661.081909;273.901733;223.670242;285.017578;6050.594727
14;07;2018;21:50:00.000;8004.860840;8062.374512;8140.800293;13976.010742;2093.891113;1733.462524;2214.662109;639.462646;419.220825;674.408813;274.207428;221.778580;285.093536;6042.015625
14;07;2018;22:00:00.000;8000.372070;8053.810059;8134.325684;13964.760742;2058.178223;1714.352783;2162.172363;613.462585;428.087402;641.004150;269.169769;219.933929;277.982422;5934.703613
14;07;2018;22:10:00.000;7989.529785;8049.754395;8123.188965;13949.744141;2074.646729;1707.356812;2171.430664;627.455261;422.450653;632.301208;271.945923;219.024551;279.127747;5953.434570
14;07;2018;22:20:00.000;8016.121094;8063.294434;8151.037598;13989.000977;2043.023560;1708.215576;2154.938232;618.940857;418.677277;632.552917;266.976318;218.640808;276.237701;5906.177246
14;07;2018;22:30:00.000;8011.617188;8062.145996;8146.279785;13982.990234;2037.776245;1685.260010;2124.718506;621.417603;408.185638;646.559692;266.579132;215.592270;273.318176;5847.754395
14;07;2018;22:40:00.000;8014.901855;8064.749512;8148.295898;13987.556641;2019.241943;1680.195435;2120.656250;613.658569;409.253723;642.486755;263.971466;214.944016;272.614990;5820.093750
14;07;2018;22:50:00.000;8012.922852;8066.975098;8150.256836;13988.846680;2023.188354;1684.679199;2106.450684;622.807922;413.421265;634.791687;264.838501;215.529205;270.619354;5814.318359
14;07;2018;23:00:00.000;8007.389160;8058.726074;8138.696289;13974.214844;2006.724976;1659.084839;2099.549072;617.692078;401.254822;643.671753;262.852448;212.302917;270.482269;5765.358887
14;07;2018;23:10:00.000;8023.523438;8078.636719;8162.074707;14008.537109;1998.898438;1669.959473;2073.869873;621.172424;420.489105;635.681396;261.528473;213.640564;266.440491;5742.728027
14;07;2018;23:20:00.000;8030.353516;8075.592773;8165.396973;14012.635742;1998.623657;1669.478271;2081.224854;613.016907;432.974640;631.107483;260.972412;214.038071;267.036926;5749.326660
14;07;2018;23:30:00.000;8026.608887;8079.263184;8163.981934;14011.785156;1989.103760;1648.392944;2057.713623;628.509033;430.068481;625.367737;260.518646;211.335938;264.116272;5695.209961
14;07;2018;23:40:00.000;8032.975098;8084.596191;8169.769043;14021.877930;1984.896729;1637.276855;2035.891724;612.837891;418.153656;617.722290;259.251129;209.499435;261.121521;5658.064941
14;07;2018;23:50:00.000;8055.506836;8107.345215;8188.673828;14058.938477;1972.545410;1649.369141;2042.760010;617.257629;423.095245;635.766113;257.258942;210.501862;261.972046;5664.674316
15;07;2018;00:00:00.000;8052.695801;8101.111816;8185.976074;14052.157227;1963.621216;1632.880737;2044.802612;615.487610;411.622803;635.212891;256.219971;208.336563;262.258911;5641.304688
15;07;2018;00:10:00.000;8045.685547;8096.109375;8175.087891;14038.946289;1961.624268;1639.327271;2041.324341;626.608948;412.143219;628.096619;256.618378;209.267105;261.947662;5642.275879
15;07;2018;00:20:00.000;8034.612305;8093.080078;8175.354004;14030.953125;1983.564941;1634.639771;2023.227661;618.022766;416.605530;604.334900;259.232086;208.920227;258.998108;5641.432129
15;07;2018;00:30:00.000;8046.575684;8095.357910;8180.044922;14041.890625;1950.042236;1646.978760;2022.444580;617.692200;414.950745;617.812744;254.899841;210.274582;259.244843;5619.465820
15;07;2018;00:40:00.000;8050.238770;8100.676270;8182.439453;14048.447266;1949.749268;1630.582031;2020.826782;614.122559;411.742615;626.585754;254.627899;208.086411;259.315796;5601.158203
15;07;2018;00:50:00.000;8048.496094;8101.430664;8179.468262;14046.164063;1968.535278;1638.290527;2004.280029;609.736084;402.760712;609.051636;256.727661;208.731934;256.853912;5611.105957
15;07;2018;01:00:00.000;8056.546875;8108.220703;8191.387695;14061.603516;1979.002686;1652.913574;2023.544312;619.285278;410.248383;626.683350;258.100311;210.530502;259.370880;5655.460449
